,Occurrence,Filière,Produit,Indicateur, Valeur 
4583,2020,Maraîchage,Navet,Superficie (Ha),23.0
4584,2020,Maraîchage,Petit Pois vert,Superficie (Ha),170.0
4585,2020,Légumineuses,Fève,Production-T (Tonnes),3561.0
4586,2020,Céréales,Blé tendre,Superficie (Ha),4950.0
4587,2020,Maraîchage,Navet,Production-T (Tonnes),80.0
4588,2020,Légumineuses,Fève,Superficie (Ha),4000.0
4589,2020,Légumineuses,Pois chiche,Superficie (Ha),1800.0
4591,2020,Légumineuses,Lentille,Superficie (Ha),140.0
4592,2020,Maraîchage,Melon,Production-T (Tonnes),1980.0
4593,2020,Maraîchage,Courge courgette,Production-T (Tonnes),26600.0
4594,2020,Maraîchage,Piment poivron,Superficie (Ha),310.0
4596,2020,Amandiers,Amandier,Production-T (Tonnes),21.0
4597,2020,Maraîchage,Navet,Superficie (Ha),18.0
4598,2020,Agrumes,Orange_Washignton sanguine,Superficie (Ha),16.0
4599,2020,Céréales,Blé tendre,Production-T (Tonnes),975.0
4600,2020,Rosacées,Néflier,Superficie (Ha),13.0
4601,2020,Fourragères,Autres cultures fourragères,Production-T (Tonnes),150.0
4602,2020,Maraîchage,Fève verte,Production-T (Tonnes),60.0
4603,2020,Rosacées,Noyer,Production-T (Tonnes),280.0
4604,2020,Industrielles,Coriandre récoltée,Superficie (Ha),1500.0
4605,2020,Maraîchage,Menthe,Production-T (Tonnes),6281.0
4606,2020,Céréales,Orge,Superficie (Ha),17000.0
4607,2020,Légumineuses,Autres légumineuses,Production-T (Tonnes),160.0
4609,2020,Rosacées,Pommier,Production-T (Tonnes),9738.0
4610,2020,Maraîchage,Courge courgette,Production-T (Tonnes),2160.0
4611,2020,Céréales,Sorgho,Superficie (Ha),60.0
4612,2020,Rosacées,Grenadier,Superficie (Ha),126.0
4613,2020,Maraîchage,Autres cultures maraichères,Production-T (Tonnes),1434.0
4614,2020,Maraîchage,Ail,Production-T (Tonnes),120.0
4616,2020,Oliviers,Olivier,Superficie (Ha),3232.0
4617,2020,Amandiers,Amandier,Production-T (Tonnes),120.0
4618,2020,Rosacées,Cognassier,Superficie (Ha),23.0
4620,2020,Maraîchage,Oignon,Superficie (Ha),34.0
4621,2020,Rosacées,Pommier,Production-T (Tonnes),7000.0
4622,2020,Céréales,Blé dur,Production-T (Tonnes),33518.0
4624,2020,Vignes,Raisin de table,Superficie (Ha),125.0
4625,2020,Légumineuses,Petit pois,Production-T (Tonnes),4440.0
4626,2020,Maraîchage,Betterave potager,Production-T (Tonnes),240.0
4627,2020,Maraîchage,Navet,Superficie (Ha),361.0
4628,2020,Légumineuses,Petit pois,Production-T (Tonnes),89.0
4630,2020,Légumineuses,Pois chiche,Superficie (Ha),1670.0
4631,2020,Fourragères,Luzerne,Superficie (Ha),110.0
4632,2020,Rosacées,Prunier,Superficie (Ha),23.0
4633,2020,Céréales,Orge,Production-T (Tonnes),87526.0
4634,2020,Rosacées,Pommier,Superficie (Ha),5598.0
4635,2020,Amandiers,Amandier,Production-T (Tonnes),48000.0
4636,2020,Maraîchage,Pomme de terre,Superficie (Ha),70.0
4637,2020,Agrumes,Petit fruit_Clémentine,Production-T (Tonnes),965.0
4638,2020,Céréales,Blé dur,Superficie (Ha),5246.0
4639,2020,Rosacées,Noyer,Superficie (Ha),8.0
4640,2020,Rosacées,Noyer,Superficie (Ha),38.0
4641,2020,Agrumes,Autres agrumes,Production-T (Tonnes),4823.0
4642,2020,Oliviers,Olivier,Superficie (Ha),14350.0
4643,2020,Maraîchage,Tomate,Production-T (Tonnes),19200.0
4644,2020,Maraîchage,Piment poivron,Superficie (Ha),23.0
4645,2020,Maraîchage,Piment poivron,Superficie (Ha),30.0
4646,2020,Maraîchage,Petit Pois vert,Production-T (Tonnes),570.0
4647,2020,Maraîchage,Concombre,Production-T (Tonnes),825.0
4648,2020,Légumineuses,Petit pois,Superficie (Ha),106.0
4649,2020,Fourragères,Mais fourrager,Superficie (Ha),50.0
4650,2020,Sucrières,Betterave à sucre,Production-T (Tonnes),98254.0
4651,2020,Maraîchage,Haricot vert,Superficie (Ha),763.0
4652,2020,Fourragères,Luzerne,Production-T (Tonnes),384970.0
4654,2020,Agrumes,Petit fruit_Autres,Production-T (Tonnes),5316.0
4655,2020,Rosacées,Grenadier,Superficie (Ha),649.0
4656,2020,Rosacées,Figuier,Production-T (Tonnes),120.0
4657,2020,Maraîchage,Courge courgette,Superficie (Ha),520.0
4659,2020,Maraîchage,Petit Pois vert,Superficie (Ha),250.0
4660,2020,Rosacées,Poirier,Production-T (Tonnes),370.0
4661,2020,Maraîchage,Aubergine,Superficie (Ha),118.0
4663,2020,Légumineuses,Autres légumineuses,Superficie (Ha),800.0
4664,2020,Maraîchage,Haricot vert,Production-T (Tonnes),4.0
4665,2020,Maraîchage,Autres cultures maraichères,Production-T (Tonnes),490.0
4666,2020,Maraîchage,Melon,Superficie (Ha),220.0
4667,2020,Rosacées,Grenadier,Production-T (Tonnes),24.0
4668,2020,Maraîchage,Tomate,Production-T (Tonnes),68068.0
4669,2020,Maraîchage,Aubergine,Production-T (Tonnes),600.0
4670,2020,Céréales,Blé tendre,Superficie (Ha),4370.0
4671,2020,Céréales,Avoine,Production-T (Tonnes),300.0
4672,2020,Rosacées,Grenadier,Production-T (Tonnes),1980.0
4673,2020,Maraîchage,Fève verte,Superficie (Ha),200.0
4674,2020,Maraîchage,Choux pomme,Production-T (Tonnes),720.0
4675,2020,Légumineuses,Lentille,Production-T (Tonnes),2160.0
4676,2020,Agrumes,Petit fruit_Nour,Superficie (Ha),28.0
4677,2020,Rosacées,Noyer,Superficie (Ha),12.0
4678,2020,Céréales,Orge,Superficie (Ha),44960.0
4679,2020,Fourragères,Bersim,Superficie (Ha),2500.0
4680,2020,Rosacées,Cognassier,Superficie (Ha),6.0
4681,2020,Vignes,Raisin de cuve,Production-T (Tonnes),4340.0
4682,2020,Céréales,Blé dur,Production-T (Tonnes),1620.0
4683,2020,Oléagineuses,Arachide,Production-T (Tonnes),250.0
4684,2020,Fourragères,Orge fourrager,Superficie (Ha),500.0
4685,2020,Légumineuses,Fève,Superficie (Ha),3115.0
4686,2020,Amandiers,Amandier,Production-T (Tonnes),670.0
4687,2020,Agrumes,Orange_Salustiana,Production-T (Tonnes),1417.0
4688,2020,Maraîchage,Artichaut,Superficie (Ha),1400.0
4689,2020,Oliviers,Olivier,Production-T (Tonnes),38.0
4690,2020,Céréales,Blé tendre,Superficie (Ha),29250.0
4691,2020,Légumineuses,Petit pois,Production-T (Tonnes),64.0
4692,2020,Maraîchage,Pomme de terre,Superficie (Ha),30.0
4693,2020,Céréales,Mais,Production-T (Tonnes),1950.0
4694,2020,Maraîchage,Courge courgette,Production-T (Tonnes),29400.0
4695,2020,Maraîchage,Myrtille,Superficie (Ha),700.0
4696,2020,Maraîchage,Aubergine,Superficie (Ha),5.0
4697,2020,Maraîchage,Menthe,Superficie (Ha),52.0
4698,2020,Céréales,Blé dur,Production-T (Tonnes),1008.0
4699,2020,Oléagineuses,Colza,Superficie (Ha),200.0
4700,2020,Amandiers,Amandier,Production-T (Tonnes),18.0
4701,2020,Légumineuses,Autres légumineuses,Superficie (Ha),50.0
4702,2020,Maraîchage,Melon,Production-T (Tonnes),40000.0
4703,2020,Maraîchage,Fève verte,Production-T (Tonnes),2030.0
4704,2020,Rosacées,Autres plantations fruitières,Production-T (Tonnes),80.0
4705,2020,Oliviers,Olivier,Superficie (Ha),297.0
4706,2020,Légumineuses,Autres légumineuses,Superficie (Ha),13.0
4707,2020,Légumineuses,Petit pois,Production-T (Tonnes),77.0
4708,2020,Maraîchage,Piment poivron,Superficie (Ha),702.0
4709,2020,Oliviers,Olivier,Production-T (Tonnes),1655.0
4710,2020,Maraîchage,Piment poivron,Production-T (Tonnes),1200.0
4711,2020,Agrumes,Orange_Navel lane late,Production-T (Tonnes),367.0
4712,2020,Légumineuses,Fève,Superficie (Ha),500.0
4713,2020,Palmiers-Dattiers,Palmier dattier,Superficie (Ha),2753.0
4715,2020,Maraîchage,Pastèque,Superficie (Ha),15.0
4716,2020,Fourragères,Triticale,Superficie (Ha),250.0
4717,2020,Maraîchage,Carotte,Superficie (Ha),70.0
4718,2020,Maraîchage,Menthe,Superficie (Ha),7.0
4719,2020,Fourragères,Bersim,Superficie (Ha),250.0
4720,2020,Fourragères,Triticale,Production-T (Tonnes),112.0
4721,2020,Rosacées,Caroubier,Superficie (Ha),270.0
4722,2020,Légumineuses,Fève,Superficie (Ha),1326.0
4723,2020,Agrumes,Orange_Maroc late,Production-T (Tonnes),6503.0
4724,2020,Agrumes,Petit fruit_Nova,Superficie (Ha),53.0
4725,2020,Maraîchage,Oignon,Production-T (Tonnes),20300.0
4726,2020,Céréales,Blé dur,Superficie (Ha),629.0
4727,2020,Agrumes,Orange_Washignton sanguine,Superficie (Ha),2.0
4729,2020,Légumineuses,Petit pois,Superficie (Ha),570.0
4730,2020,Maraîchage,Ail,Production-T (Tonnes),700.0
4731,2020,Rosacées,Grenadier,Production-T (Tonnes),44955.0
4732,2020,Rosacées,Pêcher-nectarine,Production-T (Tonnes),49.0
4733,2020,Fourragères,Luzerne,Superficie (Ha),300.0
4734,2020,Maraîchage,Courge courgette,Superficie (Ha),290.0
4735,2020,Céréales,Blé tendre,Production-T (Tonnes),16733.0
4736,2020,Agrumes,Orange_Washignton sanguine,Superficie (Ha),268.0
4737,2020,Rosacées,Figuier,Production-T (Tonnes),178.0
4738,2020,Amandiers,Amandier,Production-T (Tonnes),896.0
4739,2020,Amandiers,Amandier,Superficie (Ha),1099.0
4741,2020,Légumineuses,Autres légumineuses,Superficie (Ha),35.0
4742,2020,Agrumes,Orange_Navel,Superficie (Ha),265.0
4743,2020,Agrumes,Orange_Maroc late,Production-T (Tonnes),553.0
4744,2020,Fourragères,Orge fourrager,Superficie (Ha),750.0
4746,2020,Agrumes,Orange_Navel lane late,Superficie (Ha),214.0
4747,2020,Céréales,Blé dur,Superficie (Ha),200.0
4748,2020,Maraîchage,Melon,Production-T (Tonnes),14500.0
4749,2020,Maraîchage,Artichaut,Superficie (Ha),151.0
4750,2020,Rosacées,Grenadier,Production-T (Tonnes),108.0
4751,2020,Rosacées,Figuier,Superficie (Ha),818.0
4752,2020,Agrumes,Petit fruit_Nour,Production-T (Tonnes),18202.0
4754,2020,Agrumes,Petit fruit_Nour,Production-T (Tonnes),432.0
4755,2020,Maraîchage,Pomme de terre,Superficie (Ha),440.0
4756,2020,Céréales,Mais,Superficie (Ha),402.0
4757,2020,Palmiers-Dattiers,Palmier dattier,Production-T (Tonnes),8462.0
4758,2020,Amandiers,Amandier,Superficie (Ha),527.0
4760,2020,Maraîchage,Melon,Production-T (Tonnes),420.0
4761,2020,Maraîchage,Fève verte,Production-T (Tonnes),220.0
4762,2020,Maraîchage,Pomme de terre,Production-T (Tonnes),1808.0
4763,2020,Maraîchage,Fève verte,Superficie (Ha),15.0
4764,2020,Fourragères,Mélange fourrager,Superficie (Ha),70.0
4765,2020,Amandiers,Amandier,Superficie (Ha),1296.0
4766,2020,Maraîchage,Choux fleur,Superficie (Ha),79.0
4767,2020,Fourragères,Mélange fourrager,Superficie (Ha),1200.0
4768,2020,Céréales,Blé tendre,Production-T (Tonnes),76311.0
4769,2020,Oliviers,Olivier,Superficie (Ha),914.0
4770,2020,Amandiers,Amandier,Production-T (Tonnes),239.0
4771,2020,Légumineuses,Autres légumineuses,Production-T (Tonnes),158.0
4772,2020,Oliviers,Olivier,Superficie (Ha),43.0
4773,2020,Céréales,Orge,Superficie (Ha),400.0
4774,2020,Fourragères,Bersim,Superficie (Ha),656.0
4775,2020,Rosacées,Cognassier,Production-T (Tonnes),2850.0
4777,2020,Fourragères,Orge fourrager,Production-T (Tonnes),3740.0
4778,2020,Légumineuses,Fève,Production-T (Tonnes),2434.0
4779,2020,Maraîchage,Haricot vert,Production-T (Tonnes),26040.0
4780,2020,Fourragères,Autres cultures fourragères,Superficie (Ha),10.0
4781,2020,Rosacées,Pêcher-nectarine,Production-T (Tonnes),507.0
4782,2020,Maraîchage,Tomate,Production-T (Tonnes),60.0
4783,2020,Amandiers,Amandier,Production-T (Tonnes),4885.0
4784,2020,Légumineuses,Petit pois,Superficie (Ha),1380.0
4785,2020,Légumineuses,Lentille,Superficie (Ha),600.0
4786,2020,Agrumes,Petit fruit_Fortune,Superficie (Ha),29.0
4788,2020,Palmiers-Dattiers,Palmier dattier,Superficie (Ha),968.0
4790,2020,Oliviers,Olivier,Superficie (Ha),6600.0
4791,2020,Fourragères,Mais fourrager,Superficie (Ha),750.0
4792,2020,Oléagineuses,Tournesol,Production-T (Tonnes),1660.0
4793,2020,Maraîchage,Aubergine,Production-T (Tonnes),333.0
4794,2020,Céréales,Blé tendre,Superficie (Ha),5800.0
4795,2020,Rosacées,Abricotier,Superficie (Ha),146.0
4796,2020,Fourragères,Mais fourrager,Superficie (Ha),13119.0
4797,2020,Maraîchage,Carotte,Production-T (Tonnes),530.0
4800,2020,Industrielles,Câprier,Production-T (Tonnes),7000.0
4801,2020,Oliviers,Olivier,Superficie (Ha),2120.0
4802,2020,Rosacées,Figuier,Production-T (Tonnes),707.0
4803,2020,Maraîchage,Haricot vert,Production-T (Tonnes),110.0
4804,2020,Céréales,Blé tendre,Production-T (Tonnes),51304.0
4805,2020,Agrumes,Orange_Autres,Production-T (Tonnes),708.0
4806,2020,Maraîchage,Pastèque,Superficie (Ha),346.0
4808,2020,Maraîchage,Aubergine,Production-T (Tonnes),1440.0
4809,2020,Maraîchage,Piment poivron,Superficie (Ha),4.0
4810,2020,Légumineuses,Orobe,Superficie (Ha),160.0
4811,2020,Rosacées,Cognassier,Production-T (Tonnes),1470.0
4813,2020,Agrumes,Petit fruit_Clémentine,Superficie (Ha),7510.0
4814,2020,Maraîchage,Oignon vert,Production-T (Tonnes),560.0
4815,2020,Céréales,Blé dur,Production-T (Tonnes),11986.0
4817,2020,Rosacées,Pommier,Production-T (Tonnes),2350.0
4818,2020,Légumineuses,Pois chiche,Superficie (Ha),2100.0
4819,2020,Rosacées,Prunier,Production-T (Tonnes),580.0
4820,2020,Oliviers,Olivier,Production-T (Tonnes),5695.0
4821,2020,Agrumes,Orange_Maroc late,Superficie (Ha),197.0
4822,2020,Maraîchage,Aubergine,Production-T (Tonnes),658.0
4823,2020,Fourragères,Luzerne,Superficie (Ha),1500.0
4824,2020,Maraîchage,Pomme de terre,Superficie (Ha),40.0
4825,2020,Vignes,Raisin de table,Superficie (Ha),547.0
4826,2020,Céréales,Orge,Superficie (Ha),810.0
4827,2020,Rosacées,Poirier,Superficie (Ha),2.0
4828,2020,Céréales,Blé dur,Production-T (Tonnes),455.0
4829,2020,Maraîchage,Choux fleur,Superficie (Ha),360.0
4830,2020,Maraîchage,Tomate,Production-T (Tonnes),51960.0
4831,2020,Agrumes,Petit fruit_Nour,Superficie (Ha),79.0
4832,2020,Maraîchage,Tomate,Production-T (Tonnes),120.0
4834,2020,Maraîchage,Piment poivron,Superficie (Ha),110.0
4835,2020,Rosacées,Figuier,Production-T (Tonnes),2000.0
4836,2020,Céréales,Orge,Production-T (Tonnes),272.0
4837,2020,Agrumes,Orange_Navel,Production-T (Tonnes),1061.0
4839,2020,Maraîchage,Pastèque,Production-T (Tonnes),250.0
4840,2020,Fourragères,Féverole,Production-T (Tonnes),3600.0
4841,2020,Légumineuses,Pois chiche,Production-T (Tonnes),3055.0
4842,2020,Céréales,Blé dur,Superficie (Ha),38000.0
4843,2020,Rosacées,Néflier,Superficie (Ha),10.0
4844,2020,Maraîchage,Fraisier,Production-T (Tonnes),3500.0
4845,2020,Maraîchage,Pomme de terre,Production-T (Tonnes),10000.0
4846,2020,Agrumes,Orange_Autres,Superficie (Ha),73.0
4847,2020,Agrumes,Orange_Maroc late,Production-T (Tonnes),4823.0
4848,2020,Agrumes,Orange_Navel lane late,Superficie (Ha),2.0
4849,2020,Légumineuses,Autres légumineuses,Superficie (Ha),5.0
4850,2020,Rosacées,Cerisier,Production-T (Tonnes),120.0
4852,2020,Maraîchage,Oignon,Production-T (Tonnes),40400.0
4853,2020,Légumineuses,Autres légumineuses,Superficie (Ha),10.0
4854,2020,Légumineuses,Fève,Superficie (Ha),60.0
4855,2020,Amandiers,Amandier,Production-T (Tonnes),3763.0
4856,2020,Rosacées,Pommier,Superficie (Ha),314.0
4857,2020,Vignes,Raisin de table,Superficie (Ha),6.0
4858,2020,Oléagineuses,Colza,Production-T (Tonnes),901.0
4859,2020,Oléagineuses,Arachide,Production-T (Tonnes),14210.0
4860,2020,Industrielles,Henné,Production-T (Tonnes),384.0
4861,2020,Maraîchage,Piment poivron,Production-T (Tonnes),420.0
4862,2020,Oliviers,Olivier,Production-T (Tonnes),2860.0
4863,2020,Maraîchage,Tomate,Superficie (Ha),4.0
4864,2020,Maraîchage,Haricot vert,Superficie (Ha),30.0
4865,2020,Légumineuses,Lentille,Production-T (Tonnes),333.0
4866,2020,Légumineuses,Fève,Production-T (Tonnes),298.0
4867,2020,Rosacées,Figuier,Production-T (Tonnes),790.0
4868,2020,Agrumes,Petit fruit_Autres,Superficie (Ha),144.0
4869,2020,Maraîchage,Pomme de terre,Superficie (Ha),450.0
4870,2020,Oliviers,Olivier,Superficie (Ha),1551.0
4871,2020,Industrielles,Safran,Production-T (Tonnes),3.0
4872,2020,Fourragères,Mais fourrager,Production-T (Tonnes),2500.0
4874,2020,Légumineuses,Fève,Production-T (Tonnes),6338.0
4875,2020,Amandiers,Amandier,Production-T (Tonnes),371.0
4876,2020,Céréales,Orge,Production-T (Tonnes),2002.0
4877,2020,Maraîchage,Carotte,Production-T (Tonnes),1400.0
4878,2020,Rosacées,Abricotier,Production-T (Tonnes),50.0
4879,2020,Légumineuses,Fève,Superficie (Ha),450.0
4880,2020,Maraîchage,Carotte,Production-T (Tonnes),250.0
4881,2020,Maraîchage,Petit Pois vert,Superficie (Ha),43.0
4882,2020,Rosacées,Pêcher-nectarine,Superficie (Ha),258.0
4883,2020,Maraîchage,Pastèque,Production-T (Tonnes),52480.0
4884,2020,Rosacées,Prunier,Superficie (Ha),132.0
4885,2020,Légumineuses,Petit pois,Superficie (Ha),15.0
4886,2020,Rosacées,Grenadier,Production-T (Tonnes),845.0
4887,2020,Céréales,Blé dur,Production-T (Tonnes),668.0
4888,2020,Agrumes,Orange_Salustiana,Production-T (Tonnes),216.0
4889,2020,Légumineuses,Autres légumineuses,Production-T (Tonnes),12.0
4890,2020,Maraîchage,Navet,Production-T (Tonnes),500.0
4893,2020,Légumineuses,Fève,Superficie (Ha),260.0
4894,2020,Rosacées,Figuier,Production-T (Tonnes),1000.0
4895,2020,Céréales,Blé tendre,Superficie (Ha),3640.0
4896,2020,Céréales,Orge,Production-T (Tonnes),1576.0
4897,2020,Légumineuses,Pois chiche,Production-T (Tonnes),9813.0
4898,2020,Céréales,Mais,Production-T (Tonnes),62.0
4899,2020,Rosacées,Pêcher-nectarine,Superficie (Ha),13.0
4900,2020,Agrumes,Petit fruit_Clémentine,Superficie (Ha),0.0
4901,2020,Fourragères,Autres cultures fourragères,Superficie (Ha),15.0
4904,2020,Maraîchage,Navet,Production-T (Tonnes),1500.0
4905,2020,Rosacées,Grenadier,Production-T (Tonnes),40.0
4906,2020,Légumineuses,Petit pois,Production-T (Tonnes),2333.0
4907,2020,Légumineuses,Petit pois,Production-T (Tonnes),21.0
4908,2020,Oliviers,Olivier,Superficie (Ha),2491.0
4909,2020,Agrumes,Petit fruit_Clémentine,Superficie (Ha),60.0
4910,2020,Fourragères,Bersim,Production-T (Tonnes),960.0
4911,2020,Maraîchage,Oignon,Superficie (Ha),6.0
4913,2020,Fourragères,Sorgho fourrager,Superficie (Ha),95.0
4914,2020,Légumineuses,Petit pois,Production-T (Tonnes),5.0
4915,2020,Agrumes,Petit fruit_Nova,Superficie (Ha),501.0
4916,2020,Agrumes,Orange_Navel late,Superficie (Ha),71.0
4917,2020,Maraîchage,Concombre,Superficie (Ha),15.0
4918,2020,Rosacées,Grenadier,Production-T (Tonnes),300.0
4919,2020,Maraîchage,Tomate,Superficie (Ha),412.0
4920,2020,Rosacées,Abricotier,Production-T (Tonnes),18.0
4921,2020,Vignes,Raisin de table,Superficie (Ha),1700.0
4922,2020,Légumineuses,Lentille,Superficie (Ha),10.0
4923,2020,Maraîchage,Haricot vert,Production-T (Tonnes),60.0
4924,2020,Maraîchage,Piment poivron,Superficie (Ha),933.0
4925,2020,Maraîchage,Carotte,Production-T (Tonnes),30.0
4926,2020,Rosacées,Cognassier,Production-T (Tonnes),460.0
4927,2020,Maraîchage,Oignon vert,Superficie (Ha),50.0
4928,2020,Céréales,Mais,Production-T (Tonnes),838.0
4929,2020,Oliviers,Olivier,Superficie (Ha),1540.0
4930,2020,Fourragères,Luzerne,Production-T (Tonnes),1512.0
4931,2020,Agrumes,Petit fruit_Nules,Superficie (Ha),12.0
4933,2020,Rosacées,Noyer,Production-T (Tonnes),160.0
4934,2020,Maraîchage,Tomate,Production-T (Tonnes),1764.0
4935,2020,Maraîchage,Choux fleur,Production-T (Tonnes),220.0
4936,2020,Légumineuses,Autres légumineuses,Production-T (Tonnes),13.0
4937,2020,Agrumes,Petit fruit_Autres,Superficie (Ha),55.0
4938,2020,Oliviers,Olivier,Superficie (Ha),17.0
4939,2020,Maraîchage,Navet,Production-T (Tonnes),75.0
4940,2020,Rosacées,Figuier,Superficie (Ha),34.0
4941,2020,Rosacées,Grenadier,Production-T (Tonnes),924.0
4942,2020,Agrumes,Orange_Maroc late,Production-T (Tonnes),11622.0
4943,2020,Maraîchage,Oignon,Production-T (Tonnes),6510.0
4944,2020,Légumineuses,Fève,Superficie (Ha),850.0
4945,2020,Maraîchage,Pomme de terre,Production-T (Tonnes),4125.0
4946,2020,Légumineuses,Petit pois,Production-T (Tonnes),120.0
4947,2020,Agrumes,Citron,Superficie (Ha),45.0
4948,2020,Maraîchage,Choux fleur,Superficie (Ha),100.0
4949,2020,Rosacées,Pommier,Superficie (Ha),17.0
4950,2020,Oliviers,Olivier,Production-T (Tonnes),29760.0
4951,2020,Maraîchage,Menthe,Production-T (Tonnes),100.0
4952,2020,Amandiers,Amandier,Superficie (Ha),2756.0
4953,2020,Fourragères,Luzerne,Production-T (Tonnes),383567.0
4954,2020,Céréales,Orge,Superficie (Ha),100.0
4955,2020,Maraîchage,Petit Pois vert,Superficie (Ha),2500.0
4956,2020,Rosacées,Pommier,Production-T (Tonnes),123879.0
4957,2020,Rosacées,Grenadier,Superficie (Ha),19.0
4958,2020,Maraîchage,Pastèque,Superficie (Ha),231.0
4959,2020,Maraîchage,Oignon vert,Production-T (Tonnes),3590.0
4960,2020,Rosacées,Poirier,Superficie (Ha),20.0
4961,2020,Maraîchage,Pomme de terre,Production-T (Tonnes),57750.0
4963,2020,Agrumes,Autres agrumes,Production-T (Tonnes),1543.0
4964,2020,Rosacées,Cerisier,Superficie (Ha),341.0
4965,2020,Oléagineuses,Tournesol,Production-T (Tonnes),6825.0
4966,2020,Sucrières,Betterave à sucre,Production-T (Tonnes),162350.0
4967,2020,Légumineuses,Lentille,Production-T (Tonnes),6.0
4968,2020,Céréales,Orge,Production-T (Tonnes),1225.0
4969,2020,Maraîchage,Pomme de terre,Superficie (Ha),2000.0
4970,2020,Maraîchage,Pomme de terre,Superficie (Ha),85.0
4971,2020,Agrumes,Petit fruit_Nour,Superficie (Ha),14.0
4972,2020,Maraîchage,Pomme de terre,Superficie (Ha),2270.0
4973,2020,Agrumes,Petit fruit_Ortanique,Production-T (Tonnes),255.0
